2024-2025学年第二学期全校总课表（部分）,,,,,,,,,,,,,,,
开课学院,课程名称,课程性质,教学班名称,课程号,学分,任课教师,课堂容量,已选人数,上课时间,教学地点,合班信息,起始结束周,课程归属,总学时,课程类别
文化传播与设计学院,灯具设计,专业选修课,(2024-2025-2)-83965-01,83965,4.0,艺术待定1,63,0,,,22产品1;22产品2,1-16周,无,64,专业课
文化传播与设计学院,电商推广设计,专业选修课,(2024-2025-2)-84154-01,84154,3.0,艺术待定2,67,0,,,22视觉1;22视觉2,1-16周,无,48,专业课
文化传播与设计学院,设计软件（二维）,必修课,(2024-2025-2)-84767-01,84767,1.5,艺术待定4,32,0,星期一第6-7节{1-16周},J2-204,24工设1,1-16周,无,32,专业课
文化传播与设计学院,制图基础,必修课,(2024-2025-2)-84766-01,84766,1.5,艺术待定5,32,0,星期一第1-2节{1-16周},J2-204,24工设1,1-16周,无,32,专业课
文化传播与设计学院,设计软件（二维）,必修课,(2024-2025-2)-84767-02,84767,1.5,艺术待定5,31,0,星期一第9-10节{2-16周(双)},J2-308,24工设2,2-16周(双),无,16,专业课
文化传播与设计学院,服装平面纸样,必修课,(2024-2025-2)-80430-02,80430,4.0,余正龙,22,0,星期一第1-8节{1-6周};星期四第1-8节{1-6周},S1-306;S1-306,23服装2,1-6周,无,96,专业课
文化传播与设计学院,服装制作,必修课,(2024-2025-2)-83493-01,83493,3.0,余正龙,23,0,星期一第1-8节{7-11周};星期四第1-8节{7-11周},S1-209;S1-209,23服装1,7-11周,无,80,专业课
文化传播与设计学院,男装成衣制作,专业选修课,(2024-2025-2)-83969-01,83969,4.0,余正龙,26,0,星期二第1-4节{5-8周};星期三第1-4节{5-8周};星期五第1-8节{5-8周},S1-304;S1-304;S1-304,22服装1,5-8周,无,64,专业课
文化传播与设计学院,男装成衣制作,专业选修课,(2024-2025-2)-83969-02,83969,4.0,余正龙,27,0,星期二第1-4节{10-13周};星期三第1-4节{10-13周};星期五第1-8节{10-13周},S1-301;S1-301;S1-301,22服装2,10-13周,无,64,专业课
文化传播与设计学院,服装立体裁剪赏析与实践,通识选修课,(2024-2025-2)-84788-01,84788,1.5,余正龙,30,0,星期三第6-6节{1-16周},S1-306,无,1-16周,人文艺术素养与应用写作能力模块,16,通识课
文化传播与设计学院,服装立体裁剪赏析与实践,通识选修课,(2024-2025-2)-84788-01A,84788,1.5,余正龙,30,0,星期三第7-7节{1-16周},S1-306,无,1-16周,人文艺术素养与应用写作能力模块,16,通识课
文化传播与设计学院,设计综合表达,学科选修课,(2024-2025-2)-84169-01,84169,3.0,俞凯,31,0,星期一第1-8节{5-8周};星期四第1-8节{5-8周},J2-302;J2-302,23产品1,5-8周,无,64,专业课
文化传播与设计学院,设计综合表达,学科选修课,(2024-2025-2)-84169-02,84169,3.0,俞凯,31,0,星期一第1-8节{13-16周};星期四第1-8节{13-16周},J2-308;J2-308,23产品2,13-16周,无,64,专业课
文化传播与设计学院,专题设计实训,专业选修课,(2024-2025-2)-84174-01,84174,3.0,俞凯,33,0,星期一第1-8节{9-12周};星期二第1-4节{8周};星期三第1-4节{8周};星期四第1-8节{9-12周};星期五第1-8节{8周},S1-404;S1-404;S1-404;S1-404;S1-404,22产品1,8-12周,无,80,专业课
文化传播与设计学院,展示设计,专业选修课,(2024-2025-2)-83426-01,83426,3.0,虞璐,34,0,星期二第1-4节{6-10周};星期三第1-4节{6-10周};星期五第1-8节{6-10周},J3-308;J3-308;J3-308,22视觉1,6-10周,无,80,专业课
文化传播与设计学院,文创设计,专业选修课,(2024-2025-2)-84667-02,84667,3.0,虞璐,38,0,星期一第1-8节{6-10周};星期四第1-8节{6-10周},J3-308;J3-308,23视觉2,6-10周,无,80,专业课
文化传播与设计学院,室内陈设艺术,学科选修课,(2024-2025-2)-83410-02,83410,2.0,苑英丽,32,0,星期一第1-8节{14-16周};星期四第1-8节{14-16周},J1-208;J1-208,23环境2,14-16周,无,48,专业课
文化传播与设计学院,室内设计初步,必修课,(2024-2025-2)-83411-02,83411,3.0,苑英丽,32,0,星期一第1-8节{10-13周};星期四第1-8节{10-13周},J1-208;J1-208,23环境2,10-13周,无,64,专业课
文化传播与设计学院,制图与透视,必修课,(2024-2025-2)-84159-02,84159,2.5,苑英丽,31,0,星期二第1-4节{5-8周};星期三第1-4节{5-8周};星期五第1-8节{5-8周},J2-203;J2-203;J2-203,24环境2,5-8周,无,64,专业课
文化传播与设计学院,设计表现技法,必修课,(2024-2025-2)-84160-01,84160,2.5,苑英丽,31,0,星期二第1-4节{1-4周};星期三第1-4节{1-4周};星期五第1-8节{1-4周},J2-201;J2-201;J2-201,24环境1,1-4周,无,64,专业课
文化传播与设计学院,设计软件,学科选修课,(2024-2025-2)-80807-01,80807,3.0,张一舟,31,0,星期二第1-4节{6-9周};星期三第1-4节{6-9周};星期五第1-8节{6-9周},S2-310;S2-310;S2-310,24服装1,6-9周,无,64,专业课
文化传播与设计学院,男装成衣设计,专业选修课,(2024-2025-2)-83968-01,83968,3.0,张一舟,26,0,星期二第1-4节{1-4周};星期三第1-4节{1-4周};星期五第1-8节{1-4周},S1-301;S1-301;S1-301,22服装1,1-4周,无,64,专业课
文化传播与设计学院,专业综合实训,实践选修课,(2024-2025-2)-84211-07,84211,4.0,张一舟,26,0,,,22服装1,1-16周,无,64,实践课
文化传播与设计学院,面料纹样设计,学科选修课,(2024-2025-2)-80805-01,80805,2.0,张颖喆,31,0,星期二第1-4节{13-15周};星期三第1-4节{13-15周};星期五第1-8节{13-15周},J1-207;J1-207;J1-207,24服装1,13-15周,无,48,专业课
文化传播与设计学院,面料纹样设计,学科选修课,(2024-2025-2)-80805-02,80805,2.0,张颖喆,31,0,星期二第1-4节{1-3周};星期三第1-4节{1-3周};星期五第1-8节{1-3周},J1-307;J1-307;J1-307,24服装2,1-3周,无,48,专业课
文化传播与设计学院,女装成衣设计,必修课,(2024-2025-2)-83494-02,83494,3.0,张颖喆,22,0,星期一第1-8节{7-11周};星期四第1-8节{7-11周},S1-306;S1-306,23服装2,7-11周,无,80,专业课
文化传播与设计学院,产品摄影,专业选修课,(2024-2025-2)-83964-01,83964,2.0,章璐璐,31,0,星期一第1-8节{1-2周};星期四第1-8节{1-2周},S1-208;S1-208,22产品2,1-2周,无,32,专业课
文化传播与设计学院,智能产品设计,专业选修课,(2024-2025-2)-84176-01,84176,3.0,章璐璐,33,0,星期一第1-8节{3-7周};星期四第1-8节{3-7周},S1-404;S1-404,22产品1,3-7周,无,80,专业课
文化传播与设计学院,材料与工艺（木材）,学科选修课,(2024-2025-2)-84774-01,84774,2.0,章璐璐,32,0,星期五第1-3节{1-16周},S1-103,24工设1,1-16周,无,48,专业课
文化传播与设计学院,服装画技法,必修课,(2024-2025-2)-80787-01,80787,3.0,赵姝坦,31,0,星期二第1-4节{1-5周};星期三第1-4节{1-5周};星期五第1-8节{1-5周},J1-207;J1-207;J1-207,24服装1,1-5周,无,80,专业课
文化传播与设计学院,编排设计,学科选修课,(2024-2025-2)-80801-02,80801,2.0,赵姝坦,31,0,星期二第1-4节{14-16周};星期三第1-4节{14-16周};星期五第1-8节{14-16周},J1-307;J1-307;J1-307,24服装2,14-16周,无,48,专业课
文化传播与设计学院,商业摄影,学科选修课,(2024-2025-2)-83966-03,83966,2.0,赵姝坦,26,0,星期二第1-4节{10-12周};星期三第1-4节{10-12周};星期五第1-8节{10-12周},S1-202;S1-202;S1-202,22服装1,10-12周,无,48,专业课
文化传播与设计学院,男装成衣设计,专业选修课,(2024-2025-2)-83968-02,83968,3.0,赵姝坦,27,0,星期二第1-4节{6-9周};星期三第1-4节{6-9周};星期五第1-8节{6-9周},S1-301;S1-301;S1-301,22服装2,6-9周,无,64,专业课
文化传播与设计学院,专业综合实训,实践选修课,(2024-2025-2)-84211-08,84211,4.0,赵姝坦,27,0,,,22服装2,1-16周,无,64,实践课
文化传播与设计学院,产品摄影,专业选修课,(2024-2025-2)-83964-02,83964,2.0,朱雨雯,33,0,星期一第1-8节{1-2周};星期四第1-8节{1-2周},S1-206;S1-206,22产品1,1-2周,无,32,专业课
文化传播与设计学院,商业摄影,学科选修课,(2024-2025-2)-83966-01,83966,2.0,朱雨雯,32,0,星期二第1-4节{9-11周};星期三第1-4节{9-11周};星期五第1-8节{9-11周},S1-206;S1-206;S1-206,24视觉1,9-11周,无,48,专业课
文化传播与设计学院,商业摄影,学科选修课,(2024-2025-2)-83966-02,83966,2.0,朱雨雯,29,0,星期二第1-4节{1-3周};星期三第1-4节{1-3周};星期五第1-8节{1-3周},S1-206;S1-206;S1-206,24视觉2,1-3周,无,48,专业课
文化传播与设计学院,传统纹样,必修课,(2024-2025-2)-84659-02,84659,3.0,朱雨雯,29,0,星期二第1-4节{14-16周};星期三第1-4节{14-16周};星期五第1-8节{14-16周},J1-202;J1-202;J1-202,24视觉2,14-16周,无,48,专业课
信息与人工智能学院,算法世界,通识选修课,(2024-2025-2)-83100-01,83100,2.0,陈建国,100,0,星期三第9-10节{1-16周},S2-205,无,1-16周,通用能力拓展模块,32,通识课
信息与人工智能学院,办公软件高级应用,通识选修课,(2024-2025-2)-83116-01,83116,2.0,陈建国,100,0,星期三第8-8节{1-16周},S2-205,无,1-16周,自然科学与信息技术模块,16,通识课
信息与人工智能学院,办公软件高级应用,通识选修课,(2024-2025-2)-83116-01A,83116,2.0,陈建国,100,0,星期三第6-7节{1-16周},S2-205,无,1-16周,自然科学与信息技术模块,32,通识课
信息与人工智能学院,Python语言程序设计,必修课,(2024-2025-2)-83515-01,83515,3.0,陈建国,92,0,星期四第1-2节{1-16周},S2-403,24税收3;24物流1,1-16周,无,32,通识课
信息与人工智能学院,Python语言程序设计,必修课,(2024-2025-2)-83515-01A,83515,3.0,陈建国,91,0,星期三第4-5节{1-16周},S2-403,24税收3;24物流1,1-16周,无,32,通识课
信息与人工智能学院,微积分（下）,必修课,(2024-2025-2)-80823-01,80823,3.0,陈庆仙,77,0,星期五第1-3节{1-16周},J5-202,24电商1;24电商2,1-16周,无,48,通识课
信息与人工智能学院,微积分（下）,必修课,(2024-2025-2)-80823-02,80823,3.0,陈庆仙,90,0,星期四第1-3节{1-16周},J5-202,24财政1;24财政2,1-16周,无,48,通识课
信息与人工智能学院,微积分（下）,必修课,(2024-2025-2)-80823-03,80823,3.0,陈庆仙,86,0,星期五第6-8节{1-16周},J5-202,24财政3;24社保1,1-16周,无,48,通识课
信息与人工智能学院,微积分（下）,必修课,(2024-2025-2)-80823-04,80823,3.0,陈庆仙,113,0,星期四第6-8节{1-16周},J5-209,24国贸1;24国贸D1;24金融1,1-16周,无,48,通识课
信息与人工智能学院,电子商务概论,必修课,(2024-2025-2)-80502-01,80502,2.5,陈宪宇,77,0,星期三第1-2节{1-16周},S2-201,24电商1;24电商2,1-16周,无,32,专业课
信息与人工智能学院,电子商务概论,必修课,(2024-2025-2)-80502-01A,80502,2.5,陈宪宇,76,0,星期三第3-3节{1-16周},S2-201,24电商1;24电商2,1-16周,无,16,专业课
信息与人工智能学院,电子商务概论,学科选修课,(2024-2025-2)-84009-01,84009,2.0,陈宪宇,81,0,星期三第4-5节{1-13周},S2-307,23互金1;23互金2,1-13周,无,32,专业课
信息与人工智能学院,电子商务概论,学科选修课,(2024-2025-2)-84009-01A,84009,2.0,陈宪宇,80,0,星期三第4-5节{14-16周},S2-201,23互金1;23互金2,14-16周,无,6.4,专业课
信息与人工智能学院,电子商务概论,学科选修课,(2024-2025-2)-84486-01,84486,2.5,陈宪宇,41,0,星期三第1-2节{1-16周},S2-201,23跨境电商1,1-16周,无,32,专业课
信息与人工智能学院,电子商务概论,学科选修课,(2024-2025-2)-84486-01A,84486,2.5,陈宪宇,40,0,星期三第3-3节{1-16周},S2-201,23跨境电商1,1-16周,无,16,专业课
信息与人工智能学院,线性代数,必修课,(2024-2025-2)-84132-01,84132,3.0,成定平,82,0,星期一第1-3节{1-16周},J5-209,24计算机1;24计算机2,1-16周,无,48,通识课
信息与人工智能学院,线性代数,必修课,(2024-2025-2)-84132-02,84132,3.0,成定平,119,0,星期五第1-3节{1-16周},J5-209,24互金1;24信息1;24信息2,1-16周,无,48,通识课
信息与人工智能学院,photoshop基础,通识选修课,(2024-2025-2)-80626-01,80626,2.0,费松天,100,0,星期三第8-8节{1-16周},S2-405,无,1-16周,自然科学与信息技术模块,12,通识课
信息与人工智能学院,photoshop基础,通识选修课,(2024-2025-2)-80626-01A,80626,2.0,费松天,100,0,星期三第6-7节{1-16周},S2-405,无,1-16周,自然科学与信息技术模块,32,通识课
信息与人工智能学院,UI设计基础,专业选修课,(2024-2025-2)-83323-01,83323,2.5,费松天,135,0,星期五第1-2节{1-16周},S2-201,23计算机1;23计算机2;23计算机3,1-16周,无,32,专业课
信息与人工智能学院,UI设计基础,专业选修课,(2024-2025-2)-83323-01A,83323,2.5,费松天,134,0,星期五第3-3节{1-16周},S2-201,23计算机1;23计算机2;23计算机3,1-16周,无,16,专业课
信息与人工智能学院,移动界面设计实践,专业选修课,(2024-2025-2)-83639-01,83639,3.0,费松天,68,0,星期五第6-8节{1-16周},S2-207,22电商1;22电商2,1-16周,无,48,专业课
信息与人工智能学院,概率论与数理统计,必修课,(2024-2025-2)-83273-01,83273,3.0,谷仁乔,72,0,星期二第1-3节{1-16周},J5-205,23国贸1;23国贸D1,1-16周,无,48,通识课
信息与人工智能学院,概率论与数理统计,必修课,(2024-2025-2)-83273-02,83273,3.0,谷仁乔,80,0,星期一第11-13节{1-16周},J5-302,23保险1;23金融4,1-16周,无,48,通识课
信息与人工智能学院,概率论与数理统计,必修课,(2024-2025-2)-83273-03,83273,3.0,谷仁乔,112,0,星期一第1-3节{1-16周},J5-205,23金融1;23金融2;23金融3,1-16周,无,48,通识课
信息与人工智能学院,现代物流与供应链管理,必修课,(2024-2025-2)-80855-01,80855,3.0,郭燕翔,62,0,星期一第1-2节{1-14周},J5-202,23电商1;23电商2,1-14周,无,48,专业课
信息与人工智能学院,现代物流与供应链管理,必修课,(2024-2025-2)-80855-01A,80855,3.0,郭燕翔,61,0,星期一第3-5节{6-16周},S2-405,23电商1;23电商2,6-16周,无,33,专业课
信息与人工智能学院,现代物流与供应链管理,必修课,(2024-2025-2)-84475-01,84475,3.0,郭燕翔,78,0,星期一第6-7节{1-14周};星期一第8-8节{1-5周},J5-202,24电商C1;24电商C2,1-14周,无,32,专业课
信息与人工智能学院,现代物流与供应链管理,必修课,(2024-2025-2)-84475-01A,84475,3.0,郭燕翔,77,0,星期一第8-10节{6-16周},J7-309,24电商C1;24电商C2,6-16周,无,32,专业课
信息与人工智能学院,数据可视化,专业选修课,(2024-2025-2)-83412-01,83412,2.0,洪倩茹,500,0,星期五第13-13节{1-16周},S2-305,2022人工智能（微专业）,1-16周,无,16,专业课
信息与人工智能学院,数据可视化,专业选修课,(2024-2025-2)-83412-01A,83412,2.0,洪倩茹,500,0,星期五第11-12节{1-16周},S2-305,2022人工智能（微专业）,1-16周,无,32,专业课
信息与人工智能学院,文本挖掘,专业选修课,(2024-2025-2)-83651-01,83651,2.0,洪倩茹,90,0,星期四第5-5节{1-16周},S2-305,22数科1;22数科2,1-16周,无,16,专业课
信息与人工智能学院,文本挖掘,专业选修课,(2024-2025-2)-83651-01A,83651,2.0,洪倩茹,89,0,星期四第3-4节{1-16周},S2-305,22数科1;22数科2,1-16周,无,32,专业课
信息与人工智能学院,统计与统计软件应用,必修课,(2024-2025-2)-84096-01,84096,2.0,洪倩茹,105,0,星期一第13-13节{1-16周},S2-305,24ACA;24会计1;24会计2,1-16周,无,16,通识课
信息与人工智能学院,统计与统计软件应用,必修课,(2024-2025-2)-84096-01A,84096,2.0,洪倩茹,104,0,星期一第11-12节{1-16周},S2-305,24ACA;24会计1;24会计2,1-16周,无,32,通识课
信息与人工智能学院,数据可视化,必修课,(2024-2025-2)-84112-01,84112,2.0,洪倩茹,89,0,星期一第8-8节{1-16周},S2-305,23数科1;23应统1,1-16周,无,16,专业课
信息与人工智能学院,数据可视化,必修课,(2024-2025-2)-84112-01A,84112,2.0,洪倩茹,88,0,星期一第6-7节{1-16周},S2-305,23数科1;23应统1,1-16周,无,32,专业课
信息与人工智能学院,数据可视化,专业选修课,(2024-2025-2)-84551-01,84551,3.0,洪倩茹,109,0,星期四第6-7节{1-16周},S2-305,22计算机1;22计算机2,1-16周,无,32,专业课
信息与人工智能学院,数据可视化,专业选修课,(2024-2025-2)-84551-01A,84551,3.0,洪倩茹,108,0,星期四第8-9节{1-16周},S2-305,22计算机1;22计算机2,1-16周,无,32,专业课
信息与人工智能学院,统计与统计软件应用,必修课,(2024-2025-2)-84096-02,84096,2.0,胡耀琦,77,0,星期五第3-3节{1-16周},S2-307,24国贸1;24国贸D1,1-16周,无,16,通识课
信息与人工智能学院,统计与统计软件应用,必修课,(2024-2025-2)-84096-02A,84096,2.0,胡耀琦,76,0,星期五第1-2节{1-16周},S2-307,24国贸1;24国贸D1,1-16周,无,32,通识课
信息与人工智能学院,统计与统计软件应用,必修课,(2024-2025-2)-84096-03,84096,2.0,胡耀琦,72,0,星期三第3-3节{1-16周},S2-307,24金融1;24金融2,1-16周,无,16,通识课
信息与人工智能学院,统计与统计软件应用,必修课,(2024-2025-2)-84096-03A,84096,2.0,胡耀琦,71,0,星期三第1-2节{1-16周},S2-307,24金融1;24金融2,1-16周,无,32,通识课
信息与人工智能学院,统计与统计软件应用,必修课,(2024-2025-2)-84096-04,84096,2.0,胡耀琦,67,0,星期一第3-3节{1-16周},,24金融3;24金融4,1-16周,无,16,通识课
信息与人工智能学院,统计与统计软件应用,必修课,(2024-2025-2)-84096-04A,84096,2.0,胡耀琦,66,0,星期一第1-2节{1-16周},,24金融3;24金融4,1-16周,无,32,通识课
信息与人工智能学院,R语言,专业选修课,(2024-2025-2)-84119-01,84119,2.0,胡耀琦,46,0,星期五第8-8节{1-16周},S2-307,23数科1,1-16周,无,16,专业课
信息与人工智能学院,R语言,专业选修课,(2024-2025-2)-84119-01A,84119,2.0,胡耀琦,45,0,星期五第6-7节{1-16周},S2-307,23数科1,1-16周,无,32,专业课
信息与人工智能学院,R语言,学科选修课,(2024-2025-2)-84635-01,84635,2.0,胡耀琦,44,0,星期五第8-8节{1-16周},S2-307,23应统1,1-16周,无,16,专业课
信息与人工智能学院,R语言,学科选修课,(2024-2025-2)-84635-01A,84635,2.0,胡耀琦,43,0,星期五第6-7节{1-16周},S2-307,23应统1,1-16周,无,32,专业课
